class,title_text,Predicted_Sentiment
1,Russia help Syria rebuild energy facilities Russian Deputy PM Yeahhh lol,neutral
1,Suspect Stockholm truck attack stand trial February feel owe listen new albums everything released Chains since nice Twitter,positive
1,UKs Grenfell Tower fire deaths review calls culture change Morning Amy xxxxxxx,neutral
1,Lebanon detains Uber driver suspected murdering British embassy worker security official big hair rock bank holiday Monday always seems fitting IMO ,neutral
1,Police search Finnish reporters home security article Got pulled cop got warning,neutral
1,China air force drills Sea Japan around Taiwan  aww must amazing brother,positive
1,Somali security forces arrest former minister raid Geography Revision Earthquakes Boring,negative
1,Belgian trial Paris attack suspect postponed Feb  subtly replacing penetration testing see nobodys caught yet,neutral
1,Merkel wants initial coalition deal SPD midJanuary Today check day week  Artists Way Hurray time celebrate another good completed journey,positive
1,Malaysian PM gets likely boost electoral boundaries ruling recollecting jog almost perfect except unkown type hanging vehicle much mental noise  mile jog,neutral
1,Rush free food packets kills  Bangladesh prayer meeting came back seeing boat rocked amazingly cool movie definitely getting DVD,positive
1,Germany ties Iraq aid peaceful resolution conflict Kurds theres  year waiting list get appointment,neutral
1,Turkey issues warrants  matchmakers clerics network Loved blog MusiCares event good work,positive
1,Kremlin says US tipoff planned attack saved many lives  pretty flowers john mains brought ladies ,positive
1,Russias Lavrov Irans Zarif discuss nuclear issue phone Russia Saturday worst Saturday Ive ages,negative
1,Germany expects close relationship new Austrian government Wish coming Australia New Zealand Sticky Tour Ant,neutral
1,Myanmar journalists group black Tshirts arrest Reuters reporters thank almost forgot hoe type keyboard long anway PC,neutral
1,Voting elect president South Africas ANC closes delegate Chris pine please mine haha,neutral
1,Yemen air strike kills eight women two children say residents  Desktop wallpaper like inside monitor,neutral
1,Philippine Congress backs body cameras police bloody war drugs Dont forget Nash disappointing Suns fan,negative
1,Indias muted response Trumps Jerusalem move stokes Arab unease arms feel like really sore jello,negative
1,OAS says Honduran presidential election redone hope happens tomorrow ill Providing dad gets better take,neutral
1,Gunmen seize building Afghan capital firing security forces dizon little late congratulations leah happy mothers day,positive
1,Peru VP says committed governing president ousted Im gonna life good Exit hallway Im stuck world,negative
1,Moscow says US North Korea start dialogue RIA Im really thinking staying till tomorrow back Philly  wanna stay bad,neutral
1,Remains exiled Italian king return Italy sitting computer eating grapes hailing outside MISS SUMMER,neutral
1,Australias embattled Turnbull seen weighing cabinet reshuffle exploit poll win Oh pushing GQMF trend tonight Awesome woefully behind ontdstartrek reading,positive
1,least  dead days violence Ethiopias Oromiya region need followers,negative
1,Philippines says Maoist rebels attacked soldiers typhoon relief duty following people around though many webdesign twitters,neutral
1,Trump say security speech China competitor officials Use link start earning free cash httptinyurlcomcoboyf sign get paypal cashouts minimum ,neutral
1,Honduran helicopter crash kills six including presidents sister OMG JLO MARC ANTHONY OLD SCHOOL GRADUATION BRB UPSET,negative
1,Paraguay senator dictatorship ties run president YAY Hope day work wonderful Sis Bank Holiday England today everyone work,positive
1,Billionaire Pinera recaptures Chile presidency resounding win dragbut part come HANDY hee hee,neutral
1,Honduran presidential candidate Nasralla says election marred fraud oh thats cool Thanks,positive
1,US helped thwart major attack St Petersburg US Russia say wanna vote Miley Cyrus mtv movie awardsbut dont know could somebody could send link thaank ,neutral
1,Hoping extend maritime reach China lavishes aid Pakistan town aww twiter miss today ill post little mea movie theaterahah soo coold,neutral
1,UKs May pitch status quo Brexit transition parliament Im glad threw tantrum going dont know well enough yet apologetic darn,neutral
1,UNs Zeid toughens warning genocide Myanmar Eating pancakes better day StevieJ,positive
1,South Africas ANC votes elect leader replace scandalridden Zuma pleasure Murray,neutral
1,Gunmen assassinate mayor Libyas biggest port city star trek grtsat bggeting drunk,positive
1,Four dead ambush World Food Programme convoy Nigeria finally roll time stop weird love,positive
1,Chiles Guillier concedes presidency Pinera Good luck week know youll handle grace,positive
1,Chilean conservative Pinera seen winning presidency media forecast  dark berry mocha frapp heaven TRY EVERYONE let pass,neutral
1,Pinera leads Chile election partial count electoral agency Bummer bad experience,negative
1,Macron sees February end fight Islamic State Syria loved head heels One fave movies looked stunning last night,negative
1,Nuclear renewables help French  reduction goals Macron says iced coffee vanilla ice cream UBER SICK MIX,neutral
1,Iran airs confessions researcher facing death spying saddest movie ive ever seen,negative
1,Colombias ELN rebels willing extend ceasefire talks progress Yes Thank,positive
1,US tipoff helped Russia thwart major terrorist plot White House Repinging didnt go prom BC bf didnt like friends,negative
1,Italy  party keeps option euro referendum open miss chatting,neutral
1,East Libyan commander Haftar says UNbacked government obsolete hints may run elections Im still waiting recontinue breathless scent lol,neutral
1,Mexican human rights group mulls legal action security law miss band much,neutral
1,Thousands protest Romania judicial changes link sent tax relief web page,neutral
1,Female British embassy worker found strangled near Beirut got back saw yr tweet  monday mayday public holiday,neutral
1,UN vote Monday call US Jerusalem decision withdrawn Im sorry youre bad day looking back need give someone knuckle sandwich,neutral
1,Palestinian protesters set fire placards US vice president Bethlehem  Im hungry,neutral
1,SPD leader wants Merkel relinquish finance ministry Handelsblatt cant decide wht wanna rest dayi think may go bk  sleep woe uugghh lol,neutral
1,Fifty Chinese couples marry mass ceremony Sri Lanka final count bigger hair people ,neutral
1,Erdogan says Turkey aims open embassy East Jerusalem SPGridView looking prettier Im pretty sure code ugly,neutral
1,Ukrainian police clash Saakashvili supporters Kiev jennah u tell jay said good night plz im asking nicely,neutral
1,Children serenade pope  birthday appeals kidnapped nuns Dads ask  year old sons drinking,neutral
1,South Africas Ramaphosa DlaminiZuma formally nominated run president ANC Basket Case mine miss Going listen load,neutral
1,Suicide bombers attack church Pakistans Quetta Christmas killing nine dangit LSU w   leads Southern  intentionally mentioning anything got jinxed anyhow,negative
1,Iran tells Frances Macron blindly follow Trump cant wait watch Tonight Show evening last one Jay,neutral
1,Insurgents burn bus southern Thailand Workworkwork,negative
1,Car bomber attacks NATO convoy Afghanistan Accept cant anything,negative
1,Islamic State claims Pakistan church attack Amaq news agency Inovera Hi Jakki Thanks hug right back ya,positive
1,Palestinian billionaire Masri released Saudis says gave respect short work week,neutral
1,Christmas market opens Algerian capital nooo busy EVER SRSLY pal Im yet familiar iphone twitter,neutral
1,Philippines Duterte aboutface says supports samesex unions wait lied,neutral
1,US Russian Japanese crew blasts space station awww missed Ill see tonight,neutral
1,Italys ruling PD party slips polls newspaper reports Heading relay Belfast marathon,neutral
1,Two Danish journalists wounded Islamist knife attack Gabon New comic posted Introducing Joe Mini Strip  via cute Mothers day strip,positive
1,Brexit derailed says May ahead crunch cabinet meetings morning,neutral
1,Chinese military transport plane flies near Taiwan Needs new phone,neutral
1,Australia arrests man accused trying sell missile parts North Korea fiiiinaaalllyyy home driving day speeding ticket torential rains fun times,positive
1,Tens thousands Indonesians rally Trumps Jerusalem stance Oh friends know youre retract last statement thennnnnnnn,neutral
1,Second prototype Chinas  jet conducts test flight state TV im sosososo sad seeing cory lamb hours love kid,neutral
1,North Korea threat agenda South Korean foreign minister visits Japan aint got moment sorry,neutral
1,Mudslide southern Chile kills five least  missing TATTEDDDDD,negative
1,UN council mulls call US Jerusalem decision withdrawn degree moving dallas hours,neutral
1,Canadian police probe mysterious deaths billionaire pharma couple BTW nathanfillion trying beat Flight Control score well maybe follow,neutral
1,Brazils Workers Party formalizes support expresident Lula lovely couple days friends Wolverhampton least weather improved last day today call tomorrow,positive
1,Foreign minister warns UK cannot become vassal state EU think thats going didnt time scan photo shop stuff work,negative
1,half Britons want stay EU poll u mean ur tired u  go  work u got ur Wii  work ur tired,neutral
1,Odebrecht says dealings Peru president legitimate flickr longer recognize email addresses cant log,negative
1,Austrian conservatives bring far right government oh u must get  mum still isnt convinced ,neutral
1,Austrias future government expand direct democracy rofl rofl fun,positive
1,Factbox Key policies Austrias conservativefarright coalition unopened pack goat cheese starin face starving din til ,neutral
1,Factbox International reaction arrest Reuters reporters Myanmar haha good phone conversation cat lady Youre gonna homeless didnt tell u coffee coming tomorrow,neutral
1,Palestinian billionaire Masri detained Saudi Arabia sources Sitting baby Libby fever  shes fussy,negative
1,Austrian coalition government sworn Monday presidency Gotta get early spend time mommy go work Im bed Goodnight twitter,neutral
1,Elysee plays opulence Macron birthday Loire chateau Johnson good night,positive
1,Libyan coast guard rescues  migrants trying reach Italy mothers day happy mothers day mom,positive
1,Austrian farright leader says ruled Brexitstyle vote Forgot traffic Heading Foxford Mayo lovely Pontoon tomorrow,neutral
1,Zuma says South Africas free higher education done fiscally sustainable manner lets hope retirment cancelled reason,positive
1,Argentina fires head navy submarine tragedy Shipwrecked weekend license wasnt suspended got cancelled Cant take risk driving one lives near,negative
1,Egyptian presidential hopeful apologizes arrested supporters listening last nights Underground screening awesome job,positive
1,Austrias conservativefar right government says reliable EU partner officially kindergarten cop,neutral
1,South Africas Zuma says influencepeddling government investigated morning blessed day,neutral
1,Factbox Key figures Austrias new coalition government nothinbg home jump shower streets calling meeeeeeee  tonight tell,neutral
1,Nazareth Christmas celebrations held normal mayor wow trip tampa come end,negative
1,Yemeni army pushes Houthis outpost southern Yemen hate mondays love schedule HELLO DIGG REEL,neutral
1,Thousands Romanians mourn former king Michael prob sold wanted see bday lol,neutral
1,Austrian far right control foreign interior ministries spokesman excited Taylor Swift wednesday,positive
1,Austrian insurance executive next finance minister Kurz lucky girl Tell kay,neutral
1,Fierce formidable DlaminiZuma eyes South Africas presidency FYI RUIN HOLLYWOOD CLOSED Last Friday Closing Night,neutral
1,Factbox Key players South Africas ANC leadership race Tonight last night apartment,neutral
1,South Africas nearly man Ramaphosa may lead country last ShanWest Im excited see u forever lil gettin married PS u really get tattoo Lol,positive
1,Russian French foreign ministers discussed situation Syria waiting picked aston morning,neutral
1,Australian PM future safeguarded crucial Sydney byelection right,positive
1,US says everything possible help Italy cyber investigation Goodnight Beautiful world sweet dreams olive juice,positive
1,Thai tour guide arrested inappropriate behavior Buddhist temple ahhh bank holiday slept late going dinner sisters whos real monica hahah im late il get cold dinner,neutral
1,Strong quake hits Indonesias Java kills three sounds good Cant wait,positive
1,Perus Congress prepares oust President Kuczynski writing  newsbites ,neutral
1,South Africas ANC says party officials barred courts vote conference trying interview Dr Paul Twomey CEO ICANN Phone issues cut interview  mins ,neutral
1,Venezuela talks resume January government opposition fail reach deal let MRI today neurosurgeon didnt order itwhich means come back OkC soon nothing new,neutral
1,Mexico presidential race roiled leftist frontrunner embraces right wing party ack see either weird tweets mentions timeline oh wait new Twitter,neutral
1,Indian police arrest Christian priest complaint Hindu group wnt yesterday wish u could go someday uu LOOVE YA ,neutral
1,South Africa increase spending higher education Zuma hate today,neutral
1,Detained asylumseekers win right sue PNG government compensation Man hate church done though like way makes people feel good,positive
1,Canadian police probe suspicious deaths billionaire couple Really Cool put topic twitter showIf tweeter twittering twit u got luv ,neutral
1,Wounded North Korean defector transferred South Korean military hospital ahahaha happens time poor Angela,negative
1,Tillerson urges long halt North Korea weapons tests talks got call chimp buddies want join party Loads prepare Wow great Cup tea first think Erm,positive
1,Victims Mexico military abuses shudder new security law Sorry hear dude,negative
1,Myanmar faces mounting calls release Reuters journalists one people wrong world blames people great world living,neutral
1,US top diplomat calls release two reporters arrested Myanmar getting ready waiting cor picking josh movies dinner trailer perhaps baccck work tomorrow,neutral
1,Factbox International reaction arrest Reuters reporters Myanmar take lots pics really pretty lots palm trees,positive
1,Mattis says North Korean ICBM yet capable threat US Youre fine looking set neighbours must say Lots compliments showered upon header graphic,neutral
1,US says identified target sanctions Myanmar crackdown love life guess im definately shooting good,positive
1,Protesters injured Honduras clashes electoral crisis rumbles day planing work havent leave everything last minuet,negative
1,Zimbabwes ruling party must fix economy win vote president stratus going bye bye today loved car high school fb,neutral
1,Air traffic controllers end strike new Senegal airport Im holding Audrey mine Ericas bean bag thing,neutral
1,Argentine Congress make fresh attempt pension debate Monday wanna see tonight one go whhhyyy,neutral
1,Powerful Mexico former union boss granted house arrest go big plans thanks tonsils,neutral
1,Pence trip Middle East overshadowed Trumps Jerusalem decision  much appreciated yeah sure challenge great reward wouldnt trade anything,positive
1,Perus Congress prepares oust President Kuczynski Note self Omelets better made butter olive oil Also doesnt like cooking spits napkin,neutral
1,Security tight Germany marks anniversary Christmas market attack awwww never noticed httpbitlyRConp,negative
1,UN chief urges communication North Korea avoid escalation grandpa told feels useless said Papa youre  makes happy somehow doubt helped,positive
1,Israel questions Iranian blogger giving asylum Thanks awesome tweets LeeLoo glad enjoyed weekend,positive
1,Day Rage knife fake bomb belt death unplugging rest day good one everybody,positive
1,Austrias conservatives reach coalition deal far right Kurz Weather back great Shame wait delivery,positive
1,Man knife shot Amsterdam airport suspect known offender tifullyTragic London last night give hours Im sure appear,neutral
1,SPD agrees talks joining German government Merkel urges quick action aww happy mothers day,positive
1,Austrian conservatives reach coalition deal far right source napppinggg work  ,neutral
1,US says wants Syrian government negotiate seriously opposition MICHELLEEEEEEEEEEEEMYBELLEEEEEEEEEEEEEEEEEE snif snif,neutral
1,Forgetful ministers keep Mugabes name alive Zimbabwe congress c Oh yeah Point taken,neutral
1,Battle lines drawn South Africas ANC eve leadership vote phone acting crazy today missed tweeties updates fixed,neutral
1,Brazils Temer says pension bill   dozen votes short HAPPY MOTHERS DAY MOMS,neutral
1,Supporters Hungarian Jobbik opposition party protest crackdown cry baby janes joplin munsay music dont know wich day today,neutral
1,Sports sector wins reprieve EU copyright reform coffee Sociology paper complete Happy Mothers Day,positive
1,Tillerson preconditions North Korea talks odd tried call mitchel musso dosent work,negative
1,Congratulations EU moves Brexit phase two warns tough Probably wasnt commandbet dont understand pay fantasy football either droids Look,neutral
1,North Korean envoy ignores US call testing freeze UN speech Im longer sophomore Junior year bringing new things Ill  Hit check httpbitlyesGIQ,neutral
1,Turkey wants former police investigator repatriated US sources belly speaking need food,neutral
1,Australian abuse report calls end sanctity confession  dont leave us whats,neutral
1,Lebanon sets May date first parliamentary vote nearly decade yes must much fun SXSW guys PJ party room,neutral
1,Mexico enshrines armys role drug war divisive law kk awesome,positive
1,EU gives June deadline deal refugees Happy mothers day Hope great one Harlow mom love Youre awesome mommy,positive
1,Mexicos Senate picks new electoral prosecutor amid graft spat fun friends house cuz know dont yard big enough firepit SNIFFLE,negative
1,Israeli troops kill four Palestinians wound  protests Jerusalem sighits always sad watch series finaleno green wing left watch,neutral
1,Trump aide Greenblatt heads Israel Jerusalem announcement saw tues last niiiighht  amazzzing didnt even notice forgetting wordddss,negative
1,Britains Prince Harry Meghan Markle marry May  Hey letter sent finally came back today ill stuff contents letter send tomorrow,neutral
1,Ethiopian exofficial gets Dutch life sentence war crimes Awww sucks Maybe Youtube somewhere,negative
1,French investigators piece together deadly train bus collision TGIFi wish saying applied work Saturdays,neutral
1,Japan says North Korea interested meaningful talks Shoot voted somehow looked boo hiss Forgive great weekend Arik,neutral
1,Erdogan says Turkey seeking annul Trump decision Jerusalem UN Ill check Thanks good luck book Bella,positive
1,France cautious US evidence Iran weaponry Yemen seperate Yum Together gross sounding,neutral
1,South Sudans Kiir promotes three generals facing UN sanctions bugs attacking laptop,neutral
1,UN concerned shelling ethnicallymixed Iraqi town right ordered static IP set apologize,neutral
1,Despite failed round UN Syria talks viable peace effort France says thought mom year award nope tad bit selfish,neutral
1,Pakistani top court rejects bid bar opposition leader Imran Khan Men far sunny,neutral
1,UN asks urgent reforms end arbitrary detention Sri Lanka hope everything works school keep updated good day,positive
1,Syria Russia securing position Assad presses war aww sry yesterday,negative
1,Russian exminister Ulyukayev jailed eight years  million bribe gorgeous moms Happy Moms Daaay,positive
1,Multisummit Macron burns energy hunt results Thats sure Thats intentionally turn thought processes silly,neutral
1,Trump says US wants Russias help North Korea Im Mad Wont UGHHH,negative
1,Malaysias Mahathir calls Trump villain Jerusalem plan Slept like log last night Im full energy,neutral
1,Russia says Iran nuclear deal breakdown would hurt effort manage North Korea dreamt someone committed suicide w drip stand httptweetsg,neutral
1,Canada spy agency settles lawsuit alleging homophobia racism four full days left Aussieland dont want go home,neutral
1,Belgian trial Paris attacker Abdeslam postponed court Happy Mothers Day Us BEIN MAMMAS YET lucky enough live lives little ,positive
1,life thugs baking El Salvadors exgang members seek peace yupstill havent packed,negative
1,Top Iraqi Shiite cleric says paramilitaries part state security bodies yeh still weekend get weekends anyways today full last day vacation time,neutral
1,Exclusive Italy plans big handover sea rescues Libya coastguard CAS IM MAD WASNT SCAREY,negative
1,UN appalled  sentence woman El Salvador abortion law oh look new house santa barbara  hahha wish,neutral
1,Holocaust must bigger part migrant courses German minister AWOOOOGAHHHHHH heheee hope get decently priced breakfast real quick David,positive
1,German SPD leaders vote start exploratory talks conservatives yes,neutral
1,Italian woman jailed Denmark ordering murder online bitcoin Im waiting get back Nambu stopped working ,neutral
1,Explainer possibly go wrong Nine Brexit bear traps  wish coming Perth,neutral
1,Macron aiming eurozone convergence Germany March tired tired tired think Im getting sick,negative
1,Brazils Temer leave hospital return Brasilia live Philippines honestly wanna live somewhere snow,negative
1,Austrian conservativefar right coalition talks near finish line RENT soon Hope get home tonight though train problems,neutral
1,Poland gives government key election role opposition sounds alarm kickass day full Seaworld retarded  year old guys XMen Origins Win day,positive
1,Backed Putin Russian military pushes foreign policy oh anymore,negative
1,Catalan election return hung parliament poll renee B Fa real n Shay toilet night Shlda knwn sumthin ws whn didnt crd us  Scorpian bwl,neutral
1,UN appalled Iraqs latest mass hanging spokeswoman Beach ashley,neutral
1,Russia detains seven members Islamic State cell planning attack Ifax Upshot want hunt uhh well wish yall best luck tweeps,positive
1,Thyssenkrupp offered help Argentina disappeared submarine Definitely following Ive following creator feature since ,neutral
1,EU gives formal green light new Brexit phase think juz missed last bus Need walk home sia httptweetsg,neutral
1,Kremlin says defend rights Kerimov businessman accused France tax charges Drivers Ed dance,neutral
1,NATO sounds alarm banned Russian missile system ah wait go get us cos moms tires nonlong distance till buy new ones,neutral
1,Beijing evictions leave migrant workers limbo winter deepens fo sho im,negative
1,Middleclass Egypt adapts survive austerity bites Thanks recommendation,positive
1,Polands electoral commission head denounces changes electoral code head hurts air freshner horriblel scent ever Im super grossed,negative
1,focus North Korea China continues South China Sea buildup think tank Cant get sound work DVD going watch Mary Poppins,neutral
1,Second phase Brexit talks harder first EUs Juncker kept calling calling never got,negative
1,EU leaders give mandate next phase Brexit talks Lithuanian president usually creative Mothers Day lately feeling creative OK Good Night uh Morning,positive
1,Britain says West must defend undersea cables Russian navy AlrightIts OkAshley Tisdale,neutral
1,Russian parliament sets March  presidential election date daaammmnnnnn wish,negative
1,Russia says open working US try resolve Libya crisis RIA venture forth Turkey Creek fetch boy post prom festivities Hope fun,neutral
1,Russia Egypt still talks resumption date Russian flights TASS HAPPY MOTHERS DAY,positive
1,Cambodias Hun Sen challenges EU US freeze assets OASH plus happy mothers day Sweety,positive
1,China says war must allowed Korean peninsula prefer overcast days Sorry hot,neutral
1,Russia says ready strangle North Korea economically Ifax school last day high school ever ever ever,neutral
1,Perus Kuczynski loses key ministers support amid scandal sources im slightly dont feel like today much,negative
1,Hong Kong milkshake murderer challenges life sentence CNN subscription Google Reader couldnt help repost,negative
1,US negotiator says direct diplomacy needed North Korea Efteling great nice time family dinner forget keys car hmmm Bless ANWB Back Germany,positive
1,Russia says highlevel contacts North Korea possible Ifax thank make sure u read groups description better understand project,positive
1,first US presents evidence Iran weaponry Yemen Good morning ladies Gents going awesome day even though weather terrible,neutral
1,Yemens Houthis say Iranian missile charges distraction Jerusalem decision made little cover iphone birds arent upside back  http httpbitlyFjeAm,neutral
1,China says people civil political rights ever noticed beginning may worst recession since ,negative
1,Perus Kuczynski says resign Odebrecht scandal crow hes happy hs haha know would,neutral
1,UN chief presses release arrested Reuters journalists Myanmar cuckoo back years model starts chirping  instead ,neutral
1,Japan adopts additional sanctions North Korea Suga Thanks gonna make joke say look like mine,positive
1,China tells Australia South China Sea stance Happy mothers day,positive
1,Chile presidential hopefuls end campaigns Sunday vote hey ive updated twitter,neutral
1,Trump discusses North Korea situation Putin White House Im needing girls night wearing sweats watching movies eating chocolate talking boys,neutral
1,Splits Italian right buoy opponents campaigning starts wow nothing like sale perk girls evening huh,neutral
1,Trump speaks phone Russias Putin White House dont frown lil aussie still love muah,negative
1,Argentina Congress suspends pension reform vote due protests Whoishonorsociety,neutral
1,Four French schoolchildren killed train plows bus Gotta church ten camera meeting Finally lol,neutral
1,Polands new PM sees punishment Brussels coming chilling sofa hate vaccinations feel sooo ill,negative
1,Canada  presidency focus women gender equality Trudeau really want see  cant wait thursday,neutral
1,Nephews Venezuelas first lady sentenced  years US drug case help represent high profile actors tvfilmtheatre careers get free tix Jersey Boys,neutral
1,Mexico presidential frontrunner unveils planned cabinet Please play movie,neutral
1,London setback May wins Brexit cheer Brussels hates net ayaw bumukas ng twitter httpplurkcompwxlxs,positive
1,difference year makes EU warms Britains May Wishing could go SoCo go climb instead Im stuck work weekend,neutral
1,Two dead several wounded stabbing southern Dutch city Maastricht police Hope better weekend,positive
1,UN calls Syria talks big missed opportunity seeks new ideas wants welcome back Plurk ,neutral
1,Britain First leader Trump retweeted arrested Belfast Itchy,negative
1,Syrian opposition says UN talks great danger Thanks much dear Damali prayers worked much better God willing Rested Lots xoxo,positive
1,Four killed Canada helicopter crash Security Audit,negative
1,Colombia urgently crafting law allow crime gangs surrender congrats ya ran,negative
1,EU agrees extend economic sanctions Russia  Theyre mama always bake late get worried mixer gonna bother people,neutral
1,Ukraine leader welcomes EUs extension sanctions Russia Good mornin Today end early woo Gonna work ricks surprise PROJECT DUE TUESDAY,neutral
1,Watchdog says Gulf rift taking toll ordinary citizens WOMAN didnt know came home suck going back,neutral
1,Exclusive US suspends aid Somalias battered military graft someone chemics,neutral
1,Cameroons Anglophones flee Nigeria crackdown grows Thanks finding wonderful evening,positive
1,US jets fire flares warn Russian jets Syria mothers day spit awesome listening Paranoid Jonas Brothers,neutral
1,Brazil pension vote put February hey chicLit whats happening trying promote business really hard,negative
1,Saudis welcome UN report US stand Irans missile supplies Houthis agency losing weight check pic,neutral
1, Islamic State militants killed Syria USled coalition Greg Pritchard robbed ii gutted words,negative
1,Conservative leader Canadas Alberta seeks enter legislature Please vote husband Jorge Star Game httpbitlyTGxzu cant vote anymore,neutral
1,Bad news enemies EU launches defense pact ask mark still old blink sense humor miss,negative
1,Kenya presidents election campaign used firm hired Trump privacy group mom doesnt twitter imma post anyway love mommy,neutral
1,Factbox Candidate platforms Chile presidential runoff Landon announces Big poopy coming every time Im waiting yell store first time,neutral
1,Hamas reverse Trumps Jerusalem move leader tells Gaza rally want go walking still miss satan,negative
1,Israel must enact law wants hold militants remains bargaining chips court Design galore Yayyyyyyy progress beyond imagination Nowto get flattie sort Internet send orders,neutral
1,Russias Putin track easy reelection laments dearth rivals oo ok opened twitterfon said reply like lauren Conrad andswere haha,neutral
1,Putin says US gripped fabricated spymania praises Trump Hope dont get let,neutral
1,Putin says Poland grow stop blaming Moscow air crash definately hard time cuz Im young never saw wrkd hard making cars Im disabled,negative
1,EU Parliament calls Myanmar free Reuters journalists turn still go  aero free,neutral
1,Iraqi Shiite paramilitary chief seeks put troops national army dunnoI thought funny,neutral
1,Iran says weaponry displayed Haley fabricated thanks viewing portfolio wwwwahliaocom Ill updating sometimes keep u updated,neutral
1,election Putin proposes writing part Russians debts Aw well Im glad hear youre okay Try hot bath cup tea maybe calm worry,neutral
1,Austrias Kurz says proEU stance secured deal far right za fruit sugar covered sweets tummy happy,negative
1,US military orders additional probe August Somalia raid funny n almost right,positive
1,Undercover Israeli agents action uploaded random fandom trailer youtube check also HD ,neutral
1,Defiant Syrian envoy blames West Saudis UN peace talks end make delicious pasta,positive
1,Arms supplied US Saudi ended Islamic State researchers say account local comic store ran  one time,neutral
1,Indian tycoons extradition hearing told abuse UK Chennai Six like sound love breezesounds beautiful Love wind face,positive
1,Nigeria release  billion excess oil account fight Boko Haram ice skating last show part morning Mozart awesome cant wait Friday saturday love U,positive
1,Planned changes criminal code Romania seen weakening antigraft fight u gonna come show minnesota love though hun,neutral
1,Six months Grenfell fire survivors weep London memorial Painting room,neutral
1,growth Syrias humanitarian crisis OhIm borin play computer moms say makin task,negative
1,Chronology took seven decades path EUs defense pact investigated whether could change username Ermintrude someones already nabbed,neutral
1,Nazareth cuts back Christmas celebrations protest Trumps Jerusalem move Going see Star Trek tomorrow night time full IMAX glory hope motion sickness doesnt get better,positive
1,Britain expresses grave concerns arrest Reuters journalists Myanmar Happiness comes withinso fact gray rainy Monday doesnt bother Well much,negative
1,India PM Modis party seen sweeping state polls popularity boost ps love new profile pic,positive
1,Italy adopts living wills allowing patients refuse treatment guess cant accept meill keep movin,neutral
1,NATOs Stoltenberg says EU NATO stronger together sucks,negative
1,Inflight sexual assaults often unreported airlines need step finally pic cya like  hrs haha,positive
1,Merkel says good chance start next phase Brexit talks im ill hate seeing doc  ,negative
1,Zimbabwe exleader Mugabe visits Singapore hospital sources posted let know think theres really cute cut back,neutral
1,Zimbabwes Mnangagwa calls end Western sanctions know guilt associated picking winners,neutral
1,German police raid locations linked Islamist militants TINKN people street NY waiting  friday crazy Brooke,neutral
1,Broke South Sudan hike fees blocks aid despite appeal cash Photo Thats call HOPE ,neutral
1,Luxembourg PM says Mays task complicated need parliament vote throat hurts bad dont even want swallow spit officially cant talk,negative
1,North Korea says naval blockade would act war vows action Yao rest season NOOOstaying home Saturday nightSHOCKgot phone fixed,neutral
1,expect postcardsized tax return Republican plan experts Awww thats nice make really beautiful couple balance,positive
1,EUs new eastern leaders stick guns refugees Ive using Sennheiser CX  earbuds  months love Dont know theyre available MU though,neutral
1,Brazil captures wanted arms trafficker Paraguay totally need go doctor armthis STILL hurtin like hell shall return,negative
1,Kosovo prosecutor drops extradition case alleged Turkey coup links busy yesBut always Hope great time traveling go Welcome back,positive
1,Putin ahead election says opposition would destabilize Russia Theres loads highly qualified stuff loads STILL using snail mail,neutral
1,Deadly Austria gas blast likely caused loose filter cap operator first day new job bought new clothes already  employee discount,neutral
1,Iraq hangs  Sunni militants mass execution justice ministry must different poetry get Catullus Ovid extract Aeneid x,neutral
1,South Koreas Moon tries KPop TV stars China charm offensive easy place access Taskbased ux something Ive thinking Id like hear criticisms,neutral
1,Saudibacked military alliance help  Sahel fight minister know would make really tired put sleep would sleep good RICE Lmao,neutral
1,Putin says stronger RussiaChina ties major boon everyone oh raining haaaate great violin ,neutral
1,Russias Putin laments spymania gripping Washington got new dog,neutral
1,Putin warns US strike North Korea know youre old party like rockstar whenyou realize one else claps dance,neutral
1,Suicide bomber kills least  police academy Somalias capital bored,negative
1,Putin must nudge Syria UN peace deal mediator says think come home,neutral
1,UN probes alleged abduction North Korean restaurant workers official says sorry hear mum,neutral
1,Chinas Xi says war cannot allowed Korean peninsula Waiting friends call email bleh feel unloved,negative
1,Islamic State threatens US attacks Jerusalem decision statement GF interview week,neutral
1,Indonesia court rejects petition bar consensual sex outside marriage Last  days schoolIm sad happy anxious,negative
1,Kenyan police assaulted raped women election rights group work sick blows kill feel like,negative
1,Russia Saudi Arabia sign atomic energy cooperation roadmap ok babe gotta go back work tweet later,neutral
1,Brexit deal massively less probable EU agreement Davis says Everything cool wish boy able talk,neutral
1,Putin says run independent candidate new Kremlin term Done Thank,positive
1,Indian Hindu tried raise money video killing Muslim police myyearbook myspace messenger,negative
1,Russian court rejects Siemens claim Crimea turbines sale invalid Dancing alright todayy still Jai Ho,positive
1,Egypt minister set sign deal resume Russian flights agencies true depends couple Personally weve found adding increased fun increased bond,neutral
1,South Africas Zuma appeals court ruling state prosecutors appointment local media attics eden today,neutral
1,China angered US considers navy visits Taiwan DuckRaces bath dont quite work Especially ducks polar beara seal whale,neutral
1,Mexico Senate committees pass controversial security bill Send along lady,neutral
1,Sweden raise minimum pension age retirees live longer wonders clumsy lately ,neutral
1,China summons Australian envoy political meddling allegations people missing point instead loosing followers hes GAINING  new ppl  hours,neutral
